name, method, class, x, y
car,i,0,0.819112627986,0.981420039814
car,i,0,0.815699658703,0.981420039814
car,i,0,0.81228668942,0.978765759788
car,i,0,0.709897610922,0.905109489051
car,i,0,0.627986348123,0.810882548109
car,i,0,0.539249146758,0.71798274718
car,i,0,0.447098976109,0.623755806238
car,i,0,0.361774744027,0.524220305242
car,i,0,0.354948805461,0.523556735236
car,i,0,0.266211604096,0.427339084273
car,i,0,0.163822525597,0.333112143331
car,i,0,0.0716723549488,0.237558062376
car,i,0,0.0682593856655,0.233576642336
car,i,0,0.0682593856655,0.230258792303
car,i,1,1.0,1.0
car,i,1,0.981420039814,0.819112627986
car,i,1,0.981420039814,0.815699658703
car,i,1,0.978765759788,0.81228668942
car,i,1,0.905109489051,0.709897610922
car,i,1,0.810882548109,0.627986348123
car,i,1,0.71798274718,0.539249146758
car,i,1,0.623755806238,0.447098976109
car,i,1,0.524220305242,0.361774744027
car,i,1,0.523556735236,0.354948805461
car,i,1,0.427339084273,0.266211604096
car,i,1,0.333112143331,0.163822525597
car,i,1,0.237558062376,0.0716723549488
car,i,1,0.233576642336,0.0682593856655
car,i,1,0.230258792303,0.0682593856655
car,g,0,1.0,1.0
car,g,0,0.9795221843,0.985401459854
car,g,0,0.965870307167,0.977438619774
car,g,0,0.945392491468,0.970802919708
car,g,0,0.921501706485,0.963503649635
car,g,0,0.873720136519,0.952886529529
car,g,0,0.849829351536,0.948241539482
car,g,0,0.819112627986,0.941605839416
car,g,0,0.784982935154,0.932315859323
car,g,0,0.778156996587,0.907100199071
car,g,0,0.757679180887,0.881884538819
car,g,0,0.737201365188,0.857332448573
car,g,0,0.706484641638,0.832116788321
car,g,0,0.672354948805,0.806901128069
car,g,0,0.641638225256,0.785666887857
car,g,0,0.610921501706,0.769077637691
car,g,0,0.57337883959,0.748506967485
car,g,0,0.569965870307,0.723291307233
car,g,0,0.569965870307,0.71400132714
car,g,0,0.563139931741,0.700066357001
car,g,0,0.556313993174,0.686794956868
car,g,0,0.529010238908,0.656934306569
car,g,0,0.525597269625,0.647644326476
car,g,0,0.522184300341,0.63901791639
car,g,0,0.501706484642,0.613802256138
car,g,0,0.491467576792,0.603848706038
car,g,0,0.481228668942,0.595222295952
car,g,0,0.402730375427,0.540809555408
car,g,0,0.382252559727,0.530856005309
car,g,0,0.348122866894,0.464499004645
car,g,0,0.313993174061,0.403450564035
car,g,0,0.273037542662,0.339747843397
car,g,0,0.232081911263,0.278699402787
car,g,0,0.191126279863,0.219641672196
car,g,0,0.146757679181,0.160583941606
car,g,0,0.0921501706485,0.0975447909754
car,g,0,0.0409556313993,0.0424684804247
car,g,0,0.00341296928328,0.0106171201062
car,g,1,1.0,1.0
car,g,1,0.985401459854,0.9795221843
car,g,1,0.977438619774,0.965870307167
car,g,1,0.970802919708,0.945392491468
car,g,1,0.963503649635,0.921501706485
car,g,1,0.952886529529,0.873720136519
car,g,1,0.948241539482,0.849829351536
car,g,1,0.941605839416,0.819112627986
car,g,1,0.932315859323,0.784982935154
car,g,1,0.907100199071,0.778156996587
car,g,1,0.881884538819,0.757679180887
car,g,1,0.857332448573,0.737201365188
car,g,1,0.832116788321,0.706484641638
car,g,1,0.806901128069,0.672354948805
car,g,1,0.785666887857,0.641638225256
car,g,1,0.769077637691,0.610921501706
car,g,1,0.748506967485,0.57337883959
car,g,1,0.723291307233,0.569965870307
car,g,1,0.71400132714,0.569965870307
car,g,1,0.700066357001,0.563139931741
car,g,1,0.686794956868,0.556313993174
car,g,1,0.656934306569,0.529010238908
car,g,1,0.647644326476,0.525597269625
car,g,1,0.63901791639,0.522184300341
car,g,1,0.613802256138,0.501706484642
car,g,1,0.603848706038,0.491467576792
car,g,1,0.595222295952,0.481228668942
car,g,1,0.540809555408,0.402730375427
car,g,1,0.530856005309,0.382252559727
car,g,1,0.464499004645,0.348122866894
car,g,1,0.403450564035,0.313993174061
car,g,1,0.339747843397,0.273037542662
car,g,1,0.278699402787,0.232081911263
car,g,1,0.219641672196,0.191126279863
car,g,1,0.160583941606,0.146757679181
car,g,1,0.0975447909754,0.0921501706485
car,g,1,0.0424684804247,0.0409556313993
car,g,1,0.0106171201062,0.00341296928328
